material_id,week,material_desc,material_group_id,material_group_desc,abcd,inventory_primo,arrive_primo,reqs,inventory_ultimo,moq
M51311646,20,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,21,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,22,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,23,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,24,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,500000,500000,157474,500000
M51311646,25,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,26,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,27,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,28,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,29,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,30,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,31,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,32,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,33,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,0,0,157474,500000
M51311646,34,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,157474,500000,250000,407474,500000
M51311646,35,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,407474,0,0,407474,500000
M51311646,36,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,407474,0,0,407474,500000
M51311646,37,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,407474,0,0,407474,500000
M51312767,8,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,9,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,10,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,11,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,12,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,13,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,14,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,0,2661444,75000
M51312767,15,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2661444,0,2400000,261444,75000
M51312767,16,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,17,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,18,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,19,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,20,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,21,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,22,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,23,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,24,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,25,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,0,0,261444,75000
M51312767,26,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,261444,1981162,2062500,180106,75000
M51312767,27,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,28,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,29,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,30,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,31,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,32,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,33,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,34,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,35,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,36,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51312767,37,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,180106,0,0,180106,75000
M51321285,8,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,9,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,10,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,11,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,12,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,13,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,14,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,15,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,16,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,0,0,1368193,45000
M51321285,17,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1368193,78988,1440000,7181,45000
M51321285,18,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,19,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,20,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,21,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,22,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,23,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,24,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,25,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,26,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,27,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,0,0,7181,45000
M51321285,28,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,7181,610851,562500,55532,45000
M51321285,29,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,55532,0,0,55532,45000
M51321285,30,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,55532,0,0,55532,45000
M51321285,31,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,55532,0,0,55532,45000
M51321285,32,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,55532,0,0,55532,45000
M51321285,33,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,55532,0,0,55532,45000
M51321285,34,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,55532,45000,90000,10532,45000
M51321285,35,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,10532,0,0,10532,45000
M51321285,36,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,10532,0,0,10532,45000
M51321285,37,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,10532,0,0,10532,45000
M51323324,8,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,9,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,10,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,11,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,12,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,13,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,14,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,15,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,16,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,17,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,18,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,19,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,20,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,21,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,0,494440,80000
M51323324,22,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,494440,0,400000,94440,80000
M51323324,23,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,24,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,25,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,26,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,27,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,28,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,29,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,30,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,31,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,0,0,94440,80000
M51323324,32,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,94440,248116,320000,22556,80000
M51323324,33,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,22556,0,0,22556,80000
M51323324,34,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,22556,0,0,22556,80000
M51323324,35,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,22556,0,0,22556,80000
M51323324,36,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,22556,0,0,22556,80000
M51323324,37,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,22556,0,0,22556,80000
M51323494,8,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,372240,0,0,372240,400000
M51323494,9,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,372240,0,0,372240,400000
M51323494,10,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,372240,0,200000,172240,400000
M51323494,11,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,12,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,13,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,14,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,15,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,16,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,17,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,18,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,19,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,20,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,21,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,22,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,23,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,24,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,25,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,26,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,27,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,28,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,29,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,30,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,31,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,32,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,33,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,34,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,35,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,36,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51323494,37,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,172240,0,0,172240,400000
M51324074,8,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,46400.173,0,0,46400.173,1001
M51324074,9,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,46400.173,0,0,46400.173,1001
M51324074,10,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,46400.173,0,10000,36400.173,1001
M51324074,11,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,12,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,13,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,14,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,15,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,16,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,17,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,18,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,19,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,20,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,21,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,22,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,23,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,24,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,25,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,26,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,27,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,28,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,29,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,30,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,31,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,32,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,33,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,34,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,35,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,36,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51324074,37,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,36400.173,0,0,36400.173,1001
M51325788,8,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,9,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,10,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,11,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,12,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,13,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,14,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,15,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,16,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,17,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,0,693976,400000
M51325788,18,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,693976,0,200000,493976,400000
M51325788,19,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,20,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,21,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,22,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,23,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,24,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,25,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,26,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,27,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,28,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,29,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,30,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,31,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,32,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,0,493976,400000
M51325788,33,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,493976,0,200000,293976,400000
M51325788,34,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,293976,0,0,293976,400000
M51325788,35,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,293976,0,0,293976,400000
M51325788,36,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,293976,0,0,293976,400000
