week,material_id,material_desc,material_group_id,material_group_desc,abcd,reqs,inventory_ultimo,moq
19,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
20,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
21,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
22,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
23,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
24,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-252320,400000
25,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,1000000,-1252320,400000
26,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-1252320,400000
27,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-1252320,400000
28,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-1252320,400000
29,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,1000000,-2252320,400000
30,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-2252320,400000
31,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-2252320,400000
32,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-2252320,400000
33,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-2252320,400000
34,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-2252320,400000
35,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,2200000,-4452320,400000
36,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-4452320,400000
37,M51407906,CAN 040A TENN SUP 44CL ST MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,D,0,-4452320,400000
8,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
9,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
10,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
11,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
12,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
13,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
14,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
15,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
16,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
17,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
18,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
19,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
20,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
21,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
22,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
23,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,2764080,500000
24,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,2000000,764080,500000
25,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
26,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
27,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
28,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
29,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
30,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
31,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
32,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
33,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,764080,500000
34,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,1500000,-735920,500000
35,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,-735920,500000
36,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,-735920,500000
37,M51407952,CAN 0030D CORO EXTR 33CL ST BPN DE/FI,MG2030201,ALU NON-EMBOSSED CAN,A,0,-735920,500000
8,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
9,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
10,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
11,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
12,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
13,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
14,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
15,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
16,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
17,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
18,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
19,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
20,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
21,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
22,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
23,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,87951,75000
24,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,112500,-24549,75000
25,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
26,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
27,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
28,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
29,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
30,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
31,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
32,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
33,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-24549,75000
34,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,112500,-137049,75000
35,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-137049,75000
36,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-137049,75000
37,M51408045,SHR 0220 HOEG RO NA 2X3X33CL SK RECY,MG2080101,PRINTED SHRINK,B,0,-137049,75000
8,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,39809,75000
9,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,39809,75000
10,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,39809,75000
11,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,37500,2309,75000
12,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
13,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
14,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
15,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
16,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
17,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
18,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
19,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
20,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
21,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
22,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,2309,75000
23,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,75000,-72691,75000
24,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
25,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
26,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
27,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
28,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
29,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
30,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
31,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
32,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
33,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-72691,75000
34,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,37500,-110191,75000
35,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-110191,75000
36,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-110191,75000
37,M51408049,SHR 0231 HOEG NA 2X3X33CL RECY DP NL,MG2080101,PRINTED SHRINK,B,0,-110191,75000
8,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
9,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
10,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
11,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
12,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
13,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
14,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
15,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
16,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
17,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
18,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
19,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
20,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
21,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,89205,30000
22,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,15000,74205,30000
23,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,74205,30000
24,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,74205,30000
25,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,15000,59205,30000
26,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,59205,30000
27,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,59205,30000
28,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,15000,44205,30000
29,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,44205,30000
30,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,44205,30000
31,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,44205,30000
32,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,30000,14205,30000
33,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,14205,30000
34,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,14205,30000
35,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,14205,30000
36,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,14205,30000
37,M51408053,SHR 270 LEFF BL 1X15X33CL RECY,MG2080101,PRINTED SHRINK,D,0,14205,30000
8,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
9,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
10,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
11,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
12,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
13,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
14,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
15,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
16,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
17,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
18,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
19,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
20,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
21,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
22,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
23,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
24,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
25,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
26,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
27,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
28,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
29,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
30,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
31,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,88068,95000
32,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,95000,-6932,95000
33,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,-6932,95000
34,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,-6932,95000
35,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,-6932,95000
36,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,-6932,95000
37,M51408054,SHR 535 VICT 2X2X33CL RECY,MG2080101,PRINTED SHRINK,C,0,-6932,95000
8,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,942062,500000
9,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,942062,500000
10,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,942062,500000
11,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,942062,500000
12,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,1250000,-307938,500000
13,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
14,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
15,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
16,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
17,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
18,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
19,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
20,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
21,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
22,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-307938,500000
23,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,2750000,-3057938,500000
24,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
25,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
26,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
27,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
28,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
29,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
30,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
31,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
32,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3057938,500000
33,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,2250000,-5307938,500000
34,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-5307938,500000
35,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-5307938,500000
36,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-5307938,500000
37,M51408102,CAN 0030A CORO EXTR 33CL ST DPG,MG2030201,ALU NON-EMBOSSED CAN,A,0,-5307938,500000
8,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
9,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
10,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
11,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
12,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
13,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
14,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
15,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
16,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
17,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
18,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
19,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
20,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
21,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
22,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,150774,75000
23,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,150000,774,75000
24,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
25,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
26,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
27,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
28,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
29,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
30,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
31,M51408154,SHR 0231 HOEG NA 2X3X33CL REC,MG2080101,PRINTED SHRINK,A,0,774,75000
